customer_id,signup_date,archetype,region,age
C02824,2024-12-28 14:00:21,regular,West,33
C02825,2026-02-01 00:05:40,new,Central,29
C02826,2025-07-22 19:53:23,regular,North,28
C02827,2024-12-25 06:37:06,regular,South,39
C02828,2024-08-18 05:52:47,new,North,20
C02829,2024-02-01 14:31:23,regular,Central,34
C02830,2024-03-17 13:08:04,new,Central,63
C02831,2024-05-25 17:56:16,loyal,North,63
C02832,2025-12-08 22:58:45,occasional,North,18
C02833,2025-07-29 07:48:25,loyal,South,53
C02834,2025-01-25 02:54:25,at_risk,South,69
C02835,2025-12-05 14:45:13,new,Central,48
C02836,2024-05-24 16:52:24,new,North,38
C02837,2024-07-08 20:10:57,dormant,West,43
C02838,2024-12-19 10:57:08,at_risk,East,29
C02839,2026-04-05 15:44:40,at_risk,South,38
C02840,2025-07-06 19:24:55,occasional,North,66
C02841,2026-02-04 21:32:15,dormant,Central,49
C02842,2024-08-11 08:17:49,occasional,East,40
C02843,2026-02-02 13:01:26,new,South,24
C02844,2024-03-06 05:33:46,regular,South,65
C02845,2024-07-23 21:28:50,occasional,Central,26
C02846,2025-04-15 17:20:54,at_risk,West,55
C02847,2024-02-15 11:34:38,regular,West,33
C02848,2026-02-11 10:27:29,regular,East,32
C02849,2026-02-19 16:20:53,dormant,Central,26
C02850,2025-05-02 07:40:50,occasional,South,37
C02851,2024-10-02 05:17:05,regular,West,53
C02852,2024-03-30 01:37:14,regular,South,39
C02853,2025-07-11 00:35:37,regular,East,19
C02854,2025-04-28 21:42:14,occasional,Central,31
C02855,2025-11-14 23:17:04,dormant,Central,26
C02856,2025-06-26 06:45:08,dormant,East,38
C02857,2024-04-25 11:08:03,at_risk,East,64
C02858,2024-04-19 14:07:10,at_risk,Central,68
C02859,2025-12-03 18:06:29,regular,Central,69
C02860,2024-05-23 02:55:00,new,West,23
C02861,2026-04-24 15:50:50,regular,North,43
C02862,2024-04-05 08:27:46,loyal,South,20
C02863,2025-10-17 12:53:56,dormant,Central,43
C02864,2026-05-27 16:59:19,new,West,47
C02865,2025-02-01 02:24:40,regular,West,58
C02866,2024-02-21 01:01:34,at_risk,West,35
C02867,2026-02-28 00:14:51,occasional,South,19
C02868,2024-06-17 13:49:48,regular,South,41
C02869,2025-04-19 17:05:04,regular,West,40
C02870,2026-06-05 01:58:30,regular,South,50
C02871,2025-11-01 07:03:06,occasional,West,23
C02872,2024-02-11 16:26:21,occasional,West,49
C02873,2026-01-08 10:55:41,occasional,Central,38
C02874,2024-05-25 02:49:28,regular,South,56
C02875,2025-11-05 10:01:17,dormant,West,69
C02876,2025-07-12 20:38:04,occasional,North,29
C02877,2024-09-16 01:39:54,new,North,57
C02878,2025-01-16 05:57:45,loyal,South,24
C02879,2024-04-16 01:25:41,occasional,North,69
C02880,2026-06-07 02:32:17,new,Central,43
C02881,2024-08-02 12:06:43,regular,Central,56
C02882,2024-10-04 19:27:05,regular,North,58
C02883,2025-03-28 14:05:54,regular,West,49
C02884,2025-08-28 03:25:02,regular,East,37
C02885,2025-03-30 17:58:52,occasional,West,57
C02886,2025-03-30 15:00:19,regular,Central,42
C02887,2025-06-08 09:07:04,regular,East,52
C02888,2026-02-10 22:14:38,occasional,North,49
C02889,2024-12-21 14:11:58,loyal,North,42
C02890,2026-01-18 22:01:00,regular,East,24
C02891,2025-12-09 04:51:13,at_risk,Central,33
C02892,2026-05-14 21:44:14,regular,East,66
C02893,2026-04-01 20:07:14,regular,South,45
C02894,2025-12-19 08:41:25,regular,North,51
C02895,2024-08-10 01:15:39,loyal,Central,31
C02896,2025-11-27 20:49:31,occasional,South,54
C02897,2025-10-24 20:54:04,loyal,West,43
C02898,2024-09-17 13:13:56,regular,West,29
C02899,2025-09-02 04:11:30,dormant,South,25
C02900,2024-08-15 16:08:16,dormant,North,38
C02901,2025-04-15 18:45:16,regular,South,47
C02902,2025-12-18 01:47:36,regular,South,32
C02903,2024-06-18 16:15:10,occasional,West,30
C02904,2024-10-30 06:10:50,new,West,32
C02905,2025-12-16 17:00:59,new,South,33
C02906,2025-02-12 09:53:55,regular,East,56
C02907,2024-01-08 03:56:44,regular,North,43
C02908,2025-10-11 15:39:52,occasional,North,42
C02909,2026-01-02 18:40:55,new,West,26
C02910,2026-04-06 01:46:32,new,West,46
C02911,2024-05-21 01:53:35,loyal,West,68
C02912,2026-06-04 18:24:05,occasional,North,56
C02913,2024-12-19 01:12:29,regular,East,41
C02914,2024-11-12 20:17:40,at_risk,South,33
C02915,2024-11-15 23:42:45,dormant,Central,36
C02916,2025-07-28 09:37:42,occasional,West,19
C02917,2025-08-16 08:44:19,loyal,Central,19
C02918,2025-03-02 12:56:49,occasional,North,58
C02919,2024-03-04 22:22:58,occasional,South,61
C02920,2026-06-06 23:10:50,new,West,68
C02921,2024-07-18 21:24:57,regular,South,50
C02922,2024-03-25 10:14:56,new,East,66
C02923,2025-06-21 15:27:46,regular,East,39
C02924,2025-01-06 03:17:52,regular,Central,31
C02925,2025-07-08 00:15:05,regular,North,30
C02926,2026-02-26 23:38:35,loyal,Central,30
C02927,2024-03-28 14:12:42,regular,South,56
C02928,2024-09-12 15:30:29,at_risk,East,18
C02929,2025-04-09 21:56:40,regular,East,67
C02930,2025-12-10 00:19:31,loyal,South,58
C02931,2025-06-24 13:53:19,regular,Central,37
C02932,2024-12-10 12:06:58,loyal,Central,54
C02933,2025-07-03 01:19:23,new,Central,25
C02934,2026-05-31 23:32:10,dormant,Central,40
C02935,2025-03-08 01:09:26,loyal,West,23
C02936,2026-03-06 04:14:39,at_risk,South,23
C02937,2025-12-02 23:03:16,at_risk,Central,18
C02938,2024-09-28 04:31:10,dormant,North,59
C02939,2024-08-12 13:16:00,regular,West,56
C02940,2025-11-24 04:10:15,regular,East,64
C02941,2024-07-05 17:33:41,occasional,West,69
C02942,2024-10-30 04:06:04,new,South,68
C02943,2024-07-30 20:34:21,at_risk,South,69
C02944,2025-06-29 17:26:13,occasional,North,18
C02945,2024-09-21 17:25:07,regular,South,58
C02946,2025-08-15 15:11:03,at_risk,South,55
C02947,2026-01-16 15:15:38,new,South,26
C02948,2026-05-03 03:48:14,regular,South,25
C02949,2024-01-23 00:08:17,at_risk,East,68
C02950,2025-02-13 21:50:02,occasional,South,63
C02951,2024-07-17 03:24:37,occasional,West,35
C02952,2026-04-06 01:57:30,occasional,North,21
C02953,2025-10-02 17:25:28,new,East,35
C02954,2024-10-15 04:46:26,dormant,North,18
C02955,2025-05-22 04:06:06,occasional,East,53
C02956,2025-06-28 21:20:05,regular,East,37
C02957,2025-03-22 01:04:10,regular,West,20
C02958,2025-03-02 22:00:27,regular,South,68
C02959,2024-02-19 16:32:06,regular,East,60
C02960,2025-02-11 05:10:32,loyal,North,65
C02961,2024-11-09 10:45:32,occasional,East,69
C02962,2026-01-06 10:12:27,regular,South,18
C02963,2026-02-17 14:09:53,regular,West,58
C02964,2025-11-06 08:59:02,new,South,58
C02965,2024-01-28 19:17:06,regular,West,58
C02966,2026-01-27 02:30:10,occasional,South,31
C02967,2024-12-22 19:01:21,dormant,South,38
C02968,2025-01-09 17:34:03,occasional,South,66
C02969,2026-04-30 15:12:09,regular,North,21
C02970,2026-02-19 13:35:03,regular,East,51
C02971,2024-02-15 19:01:25,occasional,West,59
C02972,2024-11-19 20:23:22,occasional,West,59
C02973,2025-11-05 17:38:38,regular,South,49
C02974,2025-04-29 23:05:48,occasional,North,57
C02975,2024-08-19 20:25:56,occasional,Central,65
C02976,2025-04-17 07:10:23,regular,North,57
C02977,2026-02-18 22:45:01,occasional,South,24
C02978,2024-07-19 23:02:56,loyal,Central,30
C02979,2025-11-02 11:04:05,regular,South,33
C02980,2025-10-23 06:50:08,new,North,35
C02981,2026-03-08 03:13:53,regular,South,36
C02982,2024-09-25 03:32:13,occasional,East,29
C02983,2024-07-13 07:58:31,occasional,North,53
C02984,2025-05-07 21:20:25,regular,West,23
C02985,2025-04-23 03:55:24,dormant,South,58
C02986,2025-01-03 13:57:14,regular,South,52
C02987,2025-12-02 08:13:50,regular,South,67
C02988,2025-12-20 03:26:58,dormant,West,18
C02989,2024-08-09 03:06:51,at_risk,South,33
C02990,2025-12-16 23:26:20,at_risk,West,64
C02991,2024-07-26 16:07:12,loyal,South,43
C02992,2025-01-01 20:53:23,regular,North,47
C02993,2024-01-25 11:08:02,occasional,South,19
C02994,2024-11-02 08:30:36,regular,East,57
C02995,2026-05-12 15:55:48,regular,South,31
C02996,2025-02-02 07:20:52,new,West,68
C02997,2025-10-01 00:21:51,regular,Central,37
C02998,2024-04-07 03:13:04,loyal,West,27
C02999,2025-07-26 00:06:12,loyal,East,48
C03000,2024-11-30 10:01:29,occasional,East,42
